ID,Shift_ID,Type,Realization,Status,Direction,Source_Concept,Source_Concept_ID,Target_Concept,Target_Concept_ID,Source_Language,Source_Language_ID,Target_Language,Target_Language_ID,Source_Meaning,Target_Meaning,Source_Word,Target_Word
2,shift0274,Polysemy,2,NEW,?,bitter,3607,beautiful,3545,Slovenian,190,Slovenian,190,bitter,"beautiful, sumptuous",bridek,bridek
4,shift3842,Polysemy,2,ACCEPTED,→,funnel,1400,chanterelle,942,Russian,157,Russian,157,funnel (a pipe with a wide conical mouth and a narrow stem),chanterelle,воронка (voronka),воронка
6,shift0066,Semantic evolution,1,ACCEPTED,→,to make noise,2891,to speak,3193,Russian,157,Russian,157,"to clamor, to make a racket","to say, to speak",galdet&#39;,galdet&#39;
7,shift0066,Polysemy,2,ACCEPTED,—,to make noise,2891,to speak,3193,Russian,157,Russian,157,to clamor,"to say, to speak",gamet&#39;,gamet&#39;
11,shift0066,Polysemy,6,ACCEPTED,→,to make noise,2891,to speak,3193,Russian,157,Russian,157,"to clamor, to babble","to talk, to chat",gomonit&#39;,gomonit&#39;
14,shift5175,Polysemy,2,ACCEPTED,→,to lead,2834,to drive (the car),2559,Russian,157,Russian,157,to lead,to drive (the car),водить (vodit&#39;),водить (vodit&#39;)
16,shift4705,Polysemy,1,NEW,→,palm (body part),292,threshing floor,2184,Russian,157,Russian,157,palm (body part),threshing floor,ладонь,ладонь
17,shift7427,Polysemy,1,ACCEPTED,→,sour,4175,"gloomy, depressed",796,Russian,157,Russian,157,tart (taste),gloomy,кислый,кислый
21,shift0793,Polysemy,3,ACCEPTED,→,"hard, solid",1558,persistent,356,Russian,157,Russian,157,"hard, solid","constant, persistent",tverdyj,tverdyj
29,shift5951,Derivation,1,ACCEPTED,→,how many?,1680,several,4001,Russian,157,Russian,157,how many?,several,сколько,несколько
33,shift5951,Derivation,5,ACCEPTED,→,how many?,1680,several,4001,Belarusan,242,Belarusan,242,how many?,several,колькі,некалькі
34,shift5951,Derivation,6,ACCEPTED,—,how many?,1680,several,4001,Ukrainian,138,Ukrainian,138,how many?,several,скільки,кілька
36,shift5951,Derivation,8,ACCEPTED,—,how many?,1680,several,4001,Bulgarian,110,Bulgarian,110,how many?,several,ко́лко е часъ́т?,ко́лко е часъ́т?
40,shift5951,Derivation,12,ACCEPTED,→,how many?,1680,several,4001,Serbian,1093,Serbian,1093,how many?,several,колико (koliko),неколико (nekoliko)
41,shift5951,Derivation,13,ACCEPTED,→,how many?,1680,several,4001,Croatian,812,Croatian,812,how many?,several,koliko,nekoliko
51,shift6006,Derivation,2,NEW,→,splinter (wood fragment),4212,splinter (group of people),4211,Russian,157,Russian,157,splinter (wood fragment),"renegade, misfit",щепа (ščepa),отщепенец (otščepenec)
74,shift1259,Polysemy,1,NEW,→,to intend,2798,to invite,2803,Bulgarian,110,Bulgarian,110,"to be going to, to set about to",to invite,kanja se,kanja se
105,shift6191,Polysemy,1,ACCEPTED,→,to read,3042,to speak,3193,Russian,157,Russian,157,to read,to speak,читать,читать
110,shift6191,Polysemy,6,ACCEPTED,—,to read,3042,to speak,3193,Serbian,1093,Serbian,1093,to read,to speak,читати (čitati),читати (čitati)
146,shift7479,Derivation,1,ACCEPTED,→,river,1484,osprey (Pandion haliaёtus),4565,Czech,174,Czech,174,river (adj.),osprey (Pandion haliaёtus),říční,orlovec říční
147,shift7479,Derivation,2,ACCEPTED,→,river,1484,osprey (Pandion haliaёtus),4565,Slovak,234,Slovak,234,river (adj.),osprey (Pandion haliaёtus),riečny,orliak riečny
148,shift7479,Derivation,3,ACCEPTED,→,river,1484,osprey (Pandion haliaёtus),4565,Serbian,1093,Serbian,1093,river (adj.),osprey (Pandion haliaёtus),речни,речни јастреб
150,shift1400,Derivation,1,ACCEPTED,→,to break (tr.),2370,to ache,2214,Russian,157,Russian,157,"to break, to tear",to ache,lomat&#39;,lomit&#39;
153,shift1400,Polysemy,4,ACCEPTED,→,to break (tr.),2370,to ache,2214,Polish,171,Polish,171,to split,to feel pain,łupić,łupić
157,shift5305,Polysemy,2,NEW,→,cabbage,870,&lt;money&gt;,559,Russian,157,Russian,157,cabbage,<money>,kapusta,kapusta
158,shift1712,Polysemy,1,ACCEPTED,?,snake,4136,lamprey (Petromyzontidae),151,Polish,171,Polish,171,snake,brook lamprey (pl),węże,węże
159,shift1712,Derivation,2,NEW,→,snake,4136,lamprey (Petromyzontidae),151,Serbian,1093,Serbian,1093,snake,lamprey (Petromyzontidae),змија (zmija),змијулица (zmijuljica)
179,shift6899,Polysemy,1,NEW,→,"spawn, roe",4189,ajvar (vegetable dish),1964,Russian,157,Russian,157,"spawn, roe, caviar","dish of chopped vegetables, mushrooms",икра,икра
180,shift6899,Polysemy,2,NEW,→,"spawn, roe",4189,ajvar (vegetable dish),1964,Serbian,1093,Serbian,1093,caviar,made principally from sweet bell peppers and eggplants,ајвар,ајвар
181,shift6899,Polysemy,3,NEW,→,"spawn, roe",4189,ajvar (vegetable dish),1964,Ukrainian,138,Ukrainian,138,"spawn, roe",vegetable dish,ікра,ікра
201,shift4716,Polysemy,1,NEW,→,house,1678,inheritance,1778,Polabian,241,Polabian,241,house,inheritance,düm,düm
205,shift8374,Polysemy,4,ACCEPTED,→,donkey,4463,supporting device,4343,Bulgarian,110,Bulgarian,110,donkey,sawhorse; trestle,магаре,магаре
207,shift8108,Polysemy,1,ACCEPTED,→,butterfly,3734,butterfly stroke,3736,Czech,174,Czech,174,"dim, of motýl 'butterfly'",butterfly stroke,motýlek,motýlek
220,shift8108,Polysemy,14,ACCEPTED,→,butterfly,3734,butterfly stroke,3736,Polish,171,Polish,171,butterfly,butterfly stroke,motyl,motyl
227,shift4377,Derivation,2,ACCEPTED,→,to read,3042,to scold,3114,Russian,157,Russian,157,to read,to scold,читать (čitat&#39;),отчитывать (otčityvat&#39;)
244,shift1365,Polysemy,2,ACCEPTED,→,strong,4304,very,3761,Russian,157,Russian,157,strongly,"too, too much",сильно (sil&#39;no),сильно (sil&#39;no)
248,shift1365,Derivation,6,ACCEPTED,→,strong,4304,very,3761,Polish,171,Polish,171,"strong, solid, firm","very, strongly",mocny,mocno
254,shift1365,Derivation,12,NEW,→,strong,4304,very,3761,Serbian,1093,Serbian,1093,strong,very,jак (jak),jaкo (jako)
255,shift1365,Derivation,13,NEW,→,strong,4304,very,3761,Croatian,812,Croatian,812,strong,very,jak,jako
295,shift4986,Polysemy,3,ACCEPTED,—,sheath,4026,vagina,3745,Czech,174,Czech,174,sheath,vagina,pochva,pochva
303,shift4986,Polysemy,11,ACCEPTED,—,sheath,4026,vagina,3745,Belarusan,242,Belarusan,242,sheath,vagina,похва,похва
304,shift4986,Polysemy,12,ACCEPTED,—,sheath,4026,vagina,3745,Ukrainian,138,Ukrainian,138,sheath,vagina,пiхва,пiхва (often in pl. пiхви)
305,shift4986,Polysemy,13,ACCEPTED,—,sheath,4026,vagina,3745,Polish,171,Polish,171,sheath,vagina,pochwa,pochwa
308,shift4986,Polysemy,16,ACCEPTED,—,sheath,4026,vagina,3745,Slovak,234,Slovak,234,sheath,vagina,pošva,pošva
324,shift2025,Derivation,1,ACCEPTED,?,sated with food,3939,saturated (with something),3944,Russian,157,Russian,157,"full, stuffed",saturated,sytyj,nasyščennyj
335,shift0975,Derivation,8,ACCEPTED,→,to fall down,2605,to die,2517,Russian,157,Russian,157,to fall,chaps,упасть,пасть
353,shift0975,Polysemy,26,NEW,→,to fall down,2605,to die,2517,Serbian,1093,Serbian,1093,to fall down,to die,пасти (pasti),пасти (pasti)
354,shift0975,Polysemy,27,NEW,→,to fall down,2605,to die,2517,Croatian,812,Croatian,812,to fall down,to die,pasti,pasti
358,shift0975,Polysemy,31,NEW,→,to fall down,2605,to die,2517,Bulgarian,110,Bulgarian,110,to fall down,"to die, to perish",падна,падна
366,shift8027,Derivation,4,ACCEPTED,→,house,1678,live-in son-in-law,233,Russian,157,Russian,157,"home, house",(dialect) live-in son-in-law,дом,домовик
372,shift5056,Polysemy,1,ACCEPTED,→,dry,4491,lenten (fare),193,Russian,157,Russian,157,dry,(dialect) lenten (fare),сухой (suxoj),сухой (suxoj)
373,shift5056,Polysemy,2,ACCEPTED,→,dry,4491,lenten (fare),193,Ukrainian,138,Ukrainian,138,dry,(dialect) lenten (fare),сухий,сухий
374,shift5056,Polysemy,3,ACCEPTED,→,dry,4491,lenten (fare),193,Czech,174,Czech,174,dry,"(dialect) fast, lenten (fare)",suchý,suchý
375,shift5056,Derivation,4,ACCEPTED,→,dry,4491,lenten (fare),193,Old East Slavic,160,Old East Slavic,160,dry,the strictest fast,сухъ (suxŭ),сухоядь (suxojadĭ)
376,shift5056,Polysemy,5,ACCEPTED,→,dry,4491,lenten (fare),193,Polish,171,Polish,171,dry,lenten (fare),suchy,suchy
377,shift4070,Derivation,1,ACCEPTED,→,to sit,3160,to hatch eggs,2740,Russian,157,Russian,157,to sit,to hatch eggs,сидеть (sidet&#39;),высиживать (vysiživat&#39;)
433,shift6043,Polysemy,2,NEW,→,drop (n.),4485,dew,4424,Serbian,1093,Serbian,1093,dew,drop (n.),роса (rosa),роса (rosa)
436,shift1908,Derivation,2,ACCEPTED,→,"to mix, stir",2920,to involve,2804,Russian,157,Russian,157,to mix,to involve,мешать (mešat&#39;),вмешивать (vmešivat&#39;)
439,shift0065,Polysemy,2,ACCEPTED,?,noon,1875,South,4179,Polish,171,Polish,171,"noon, midday",South,południe,południe
516,shift2205,Polysemy,3,ACCEPTED,→,child (son or daughter),958,sprout,4227,Slovenian,190,Slovenian,190,child,offshoot,otròk,otròk
519,shift2205,Polysemy,6,ACCEPTED,—,child (son or daughter),958,sprout,4227,Russian,157,Russian,157,child,"off-shoot, sucker (botany)",отпрыск,отпрыск
520,shift2205,Polysemy,7,ACCEPTED,→,child (son or daughter),958,sprout,4227,Russian,157,Russian,157,stepson,"lateral shoot, side shoot, sucker (botany)",пасынок,пасынок
541,shift2509,Polysemy,3,ACCEPTED,—,end,3837,completion,1070,Russian,157,Russian,157,"end, tip",end,konec,konec
546,shift0360,Polysemy,2,ACCEPTED,?,to touch,3307,to evoke (a feeling),2588,Russian,157,Russian,157,to touch,to move,trogat&#39;,trogat&#39;
552,shift0360,Polysemy,8,ACCEPTED,→,to touch,3307,to evoke (a feeling),2588,Serbian,1093,Serbian,1093,to touch,to evoke (a feeling),дирати (dirati),дирати (dirati)
553,shift0360,Polysemy,9,ACCEPTED,→,to touch,3307,to evoke (a feeling),2588,Croatian,812,Croatian,812,to touch,to evoke (a feeling),dirati,dirati
572,shift5099,Derivation,1,ACCEPTED,→,raw,1436,raw material,1437,Russian,157,Russian,157,raw,raw material,сырой (syroj),сырье (syr&#39;ё)
574,shift5099,Derivation,3,ACCEPTED,→,raw,1436,raw material,1437,Serbian,1093,Serbian,1093,raw,raw material,сиров (sirov),сировина (sirovina)
575,shift5099,Derivation,4,ACCEPTED,→,raw,1436,raw material,1437,Croatian,812,Croatian,812,raw,raw material,sirov,sirovina
581,shift2355,Polysemy,4,ACCEPTED,→,enemy,3840,evil spirit,3877,Russian,157,Russian,157,enemy,"evil spirit, devil, fiend",vrag,vrag
583,shift2355,Polysemy,6,NEW,→,enemy,3840,evil spirit,3877,Croatian,812,Croatian,812,enemy,evil,vrag,vrag
584,shift3175,Derivation,1,ACCEPTED,→,right (vs. left),1481,liver,236,Old East Slavic,160,Old East Slavic,160,right,liver,десныи,десньць
588,shift0435,Polysemy,1,NEW,—,to dream while sleeping,2553,to seem,3122,Czech,174,Czech,174,to be seen in a dream,to seem,zdát se,zdát se
598,shift3186,Polysemy,2,NEW,→,to dig,2519,to thrust (into),3299,Serbian,1093,Serbian,1093,to dig,to carve,копати (kopati),копати (kopati)
601,shift3143,Polysemy,3,ACCEPTED,→,"clasp, buckle",990,fibula (anat.),1270,Slovak,234,Slovak,234,hairpin,calf bone,ihlica,ihlica
631,shift6212,Derivation,4,ACCEPTED,→,lyre,274,Trimorphodon biscutatus,3441,Russian,157,Russian,157,lyre-like,Trimorphodon biscutatus,лирообразный,лирообразный уж Копа
632,shift1219,Semantic evolution,1,ACCEPTED,?,skin (of an animal),4101,skin (of a person),4100,Russian,157,Russian,157,caprine,skin,kozij,koža
634,shift1219,Polysemy,3,ACCEPTED,?,skin (of an animal),4101,skin (of a person),4100,Bulgarian,110,Bulgarian,110,"skin (human, animal)","fur, skin",koža,koža
637,shift3423,Polysemy,3,NEW,→,white,62,good,814,Serbian,1093,Serbian,1093,white,morally good,бео (beo),бео (beo)
641,shift0395,Polysemy,4,NEW,←,time,2200,hour,1675,Serbian,1093,Serbian,1093,time,hour,сат (sat),сат (sat)
644,shift0395,Polysemy,7,NEW,—,time,2200,hour,1675,Ukrainian,138,Ukrainian,138,period of time,hour,година,година
666,shift0650,Polysemy,1,ACCEPTED,—,hand/arm,1550,kind (n.),1710,Russian,157,Russian,157,"hand, arm","(obsolete, XIX c.) type of merchandise (Dahl)",рука (ruka),рука (ruka)
669,shift7754,Derivation,1,ACCEPTED,→,clay,997,aluminium,1981,Czech,174,Czech,174,clay,aluminium,hlína,hliník
670,shift7754,Derivation,2,ACCEPTED,→,clay,997,aluminium,1981,Slovak,234,Slovak,234,clay,aluminium,hlina,hliník
671,shift7754,Derivation,3,ACCEPTED,→,clay,997,aluminium,1981,Polish,171,Polish,171,clay,aluminium,glina,glin
672,shift7754,Derivation,4,ACCEPTED,→,clay,997,aluminium,1981,Russian,157,Russian,157,clay,(obsolete) aluminium,глина,глиний
682,shift4182,Polysemy,9,NEW,—,expensive,3885,difficult,4433,Serbian,1093,Serbian,1093,expensive,difficult,скуп (skup),скуп (skup)
695,shift0352,Polysemy,1,ACCEPTED,→,strong,4304,good,814,Serbian,1093,Serbian,1093,strong,good (at job),силан (silan),силан (silan)
697,shift0352,Polysemy,3,ACCEPTED,→,strong,4304,good,814,Croatian,812,Croatian,812,strong,good,silan,silan
699,shift4646,Derivation,1,NEW,→,to see/to look at,3121,mirror,675,Serbian,1093,Serbian,1093,to see/to look at,mirror,гледати (gledati),огледало (ogledalo)
709,shift1734,Polysemy,1,ACCEPTED,→,&lt;rural foot-wear&gt;,1409,fool,1336,Russian,157,Russian,157,(dialect) light rawhide shoes,(dialect) an unintelligent and stupid person,упак (upak),упак (upak)
711,shift1734,Polysemy,3,ACCEPTED,—,&lt;rural foot-wear&gt;,1409,fool,1336,Russian,157,Russian,157,bast shoe,"stupid, ignorant, uneducated person, dropout",лапоть (lapot&#39;),лапоть (lapot&#39;)
713,shift4679,Derivation,1,NEW,→,shepherd,4031,dragonfly,4476,Slovenian,190,Slovenian,190,shepherd,dragonfly,pastír,kȃčji pastír
724,shift1142,Polysemy,5,ACCEPTED,?,to hear,2758,rumour,1522,Russian,157,Russian,157,to hear,rumour,slyšat&#39;,sluh
727,shift0502,Derivation,3,ACCEPTED,?,ear,3792,"opening, hole",4551,Russian,157,Russian,157,ear,ear,uho,uško
756,shift5123,Derivation,1,ACCEPTED,→,"to be in vertical position, to stand",2283,torso,3413,Russian,157,Russian,157,to stand,trunk (body part),стать (stat&#39;),стан (stan)
757,shift6723,Derivation,1,NEW,→,mare,590,bridge (of musical imstrument),3690,Russian,157,Russian,157,mare,bridge (of musical imstrument),кобыла,кобылка
758,shift6723,Derivation,2,NEW,→,mare,590,bridge (of musical imstrument),3690,Czech,174,Czech,174,mare,bridge (of musical imstrument),kobyla,kobylka
759,shift6723,Polysemy,3,NEW,→,mare,590,bridge (of musical imstrument),3690,Slovenian,190,Slovenian,190,mare,bridge (of musical imstrument),kobilica,kobilica
761,shift4307,Polysemy,2,NEW,→,tail,2113,rear end,1441,Russian,157,Russian,157,tail,rear end,хвост,хвост
779,shift4357,Polysemy,1,NEW,→,resurrection,1465,Sunday,4335,Russian,157,Russian,157,resurrection,Sunday,"воскресение (voskresenie), воскресенье (voskresen&#39;e)",воскресенье (voskresen&#39;e)
790,shift5935,Polysemy,2,ACCEPTED,→,dog,4458,trigger (of a gun),3439,Russian,157,Russian,157,little dog,trigger mechanism in firearms,собачка,собачка
791,shift5935,Polysemy,3,ACCEPTED,→,dog,4458,trigger (of a gun),3439,Ukrainian,138,Ukrainian,138,little dog,trigger (lever used to activate a firearm),собачка,собачка
792,shift5935,Polysemy,4,ACCEPTED,→,dog,4458,trigger (of a gun),3439,Belarusan,242,Belarusan,242,little dog,trigger (of a gun),сабачка,сабачка
846,shift7651,Derivation,1,NEW,→,blood,3630,yarrow,2076,Belarusan,242,Belarusan,242,blood,yarrow,кроў,крываўнік
847,shift7651,Derivation,2,NEW,→,blood,3630,yarrow,2076,Polish,171,Polish,171,blood,yarrow,krew,krwawnik
849,shift8213,Motivation,2,ACCEPTED,→,linden,218,July,1198,Belarusan,242,Belarusan,242,linden,July,ліпа,ліпень
850,shift8213,Motivation,3,ACCEPTED,→,linden,218,July,1198,Ukrainian,138,Ukrainian,138,linden,July,липа,липень
851,shift8213,Polysemy,4,ACCEPTED,→,linden,218,July,1198,Polish,171,Polish,171,linden,July,lipa,lipiec
865,shift2281,Polysemy,3,ACCEPTED,→,to bite,2347,to quarrel,3035,Russian,157,Russian,157,to gnaw,to quarrel,gryzt&#39;,gryzt&#39;sja
866,shift2281,Derivation,4,ACCEPTED,→,to bite,2347,to quarrel,3035,Serbian,1093,Serbian,1093,to bite,to quarrel,гристи (gristi),гристи се (gristi se)
867,shift2281,Derivation,5,ACCEPTED,→,to bite,2347,to quarrel,3035,Croatian,812,Croatian,812,to bite,"to quarrel, to hurt each other",gristi,gristi se
886,shift0928,Polysemy,2,NEW,→,beetle,3561,"freak, oddity",1369,Serbian,1093,Serbian,1093,beetle,"crazy thought, whim",буба (buba),"буба (buba), бубица (bubica)"
887,shift0928,Polysemy,3,NEW,—,beetle,3561,"freak, oddity",1369,Croatian,812,Croatian,812,beetle,"crazy thought, whim",buba,buba
905,shift1194,Derivation,1,ACCEPTED,?,&lt;fruit&gt;,1211,tonsil,3401,Russian,157,Russian,157,a species of nut,tonsil,mindal&#39;,mindalina
917,shift2186,Derivation,6,ACCEPTED,→,to see/to look at,3121,"to beware, be careful",2343,Russian,157,Russian,157,"to see, to watch",prudent,smotret&#39;,osmotritel&#39;nyj
921,shift2186,Derivation,10,ACCEPTED,→,to see/to look at,3121,"to beware, be careful",2343,Old East Slavic,160,Old East Slavic,160,to observe,to beware of smth,блюсти,блюстися
927,shift0097,Polysemy,2,NEW,→,"to freeze, be cold",2657,to fear,2610,Serbian,1093,Serbian,1093,"to freeze, be cold",to fear,зепсти (zepsti),зепсти (zepsti)
935,shift6611,Derivation,1,NEW,→,to make smb/smth light (of weight),2898,to urinate,3341,Russian,157,Russian,157,to make smb/smth light (of weight),to urinate,облегчить,облегчиться
995,shift2081,Polysemy,2,ACCEPTED,?,bread,3677,food,1335,Russian,157,Russian,157,bread,food; maintenance,hleb,hleb
1006,shift0651,Polysemy,2,ACCEPTED,?,liquid (adj.),226,sparse,4188,Russian,157,Russian,157,"watery, thin (not strong ot thick enough)",sparse,židkij,židkij
1022,shift7741,Polysemy,2,NEW,→,"lord, master",254,furuncle,1405,Russian,157,Russian,157,"nobleman, lord; mister, sir","(professional slang of barber surgeons, recorded in 1903-1912) boil, furuncle",барин,барин
1043,shift1818,Polysemy,5,NEW,→,raw,1436,"rude, impolite",1517,Serbian,1093,Serbian,1093,raw,"rude, rough, primitive",сиров (sirov),сиров (sirov)
1044,shift1818,Polysemy,6,NEW,→,raw,1436,"rude, impolite",1517,Croatian,812,Croatian,812,raw,"rude, impolite",sirov,sirov
1045,shift8550,Polysemy,1,NEW,→,surprising,4350,exceptional,3881,Russian,157,Russian,157,surprising,exceptional,udivitel’nyj,udivitel’nyj
1051,shift1437,Polysemy,3,ACCEPTED,—,to see/to look at,3121,to act according to,2218,Old East Slavic,160,Old East Slavic,160,"to observe, to look at","to observe, to comply with",блюсти,блюсти
1057,shift1437,Derivation,9,ACCEPTED,—,to see/to look at,3121,to act according to,2218,Russian,157,Russian,157,to see/to look at,to act according to,наблюдать (nabljudat&#39;),соблюдать (sobljudat&#39;)
1060,shift8574,Derivation,2,ACCEPTED,→,"muddy, turbid (of water)",740,to be angry,2255,Russian,157,Russian,157,"muddy, turbid (of water)",to be angry,мутный,возмутиться
1062,shift0464,Derivation,2,ACCEPTED,?,eye,3890,peephole,334,Russian,157,Russian,157,eye,peephole,glaz,glazok
1064,shift0464,Derivation,4,ACCEPTED,→,eye,3890,peephole,334,Russian,157,Russian,157,eye,peephole,глаз,глазок
1074,shift5869,Derivation,2,ACCEPTED,→,to swell up,3261,to swagger,3253,Russian,157,Russian,157,"to swell out, to inflate",pompous,надуваться,надутый
1075,shift5869,Polysemy,3,SUSPENDED,→,to swell up,3261,to swagger,3253,Russian,157,Russian,157,to inflate with all one's strength (usually trying to do smth.),"to swagger, to assume a pretentious manner",пыжиться,пыжиться
1078,shift5869,Polysemy,6,ACCEPTED,→,to swell up,3261,to swagger,3253,Serbian,1093,Serbian,1093,to swell up,to swagger,надимати се (nadimati se),надимати се (nadimati se)
1083,shift7264,Polysemy,1,NEW,→,to stand,3211,"to fit, suit",2630,Serbian,1093,Serbian,1093,to stand,"to fit, suit",стајати (stajati),стајати (stajati)
1084,shift7264,Polysemy,2,NEW,→,to stand,3211,"to fit, suit",2630,Croatian,812,Croatian,812,to stand,"to fit, suit",stajati,stajati
1104,shift2647,Polysemy,10,ACCEPTED,→,&lt;vessel&gt;,3742,"ship, vessel",4039,Russian,157,Russian,157,"vessel, bowl (obs.)",vessel,sudno,sudno
1112,shift5221,Derivation,2,ACCEPTED,→,"steam, vapour",4251,sweat,4357,Russian,157,Russian,157,"steam, vapour",sweat,пар (par),испарина (isparina)
1131,shift1562,Polysemy,2,ACCEPTED,?,muzzle,756,face,1214,Russian,157,Russian,157,"neb, animal's face",chaps,morda,morda
1160,shift3163,Derivation,5,ACCEPTED,—,&lt;bird&gt;,3478,freckle,1370,Ukrainian,138,Ukrainian,138,swallow,freckle,lastivka,lastovynka
1161,shift3163,Derivation,6,ACCEPTED,→,&lt;bird&gt;,3478,freckle,1370,Ukrainian,138,Ukrainian,138,crane,freckle (dialect),žuravel&#39;,"žuravycha, žuravyna"
1196,shift3380,Motivation,1,ACCEPTED,→,night,1863,bat,3529,Russian,157,Russian,157,night,(dialect) bat,ночь (noč&#39;),ночник (nočnik)
1200,shift1702,Derivation,1,NEW,?,"to get, obtain",2691,cattle,914,Bulgarian,110,Bulgarian,110,"to get, to obtain, to procure",cattle,"dobija, dobivam",dobităk
1203,shift0286,Polysemy,1,ACCEPTED,—,to bend (intr.),2339,to die,2517,Russian,157,Russian,157,to ply,to die,загнуться (zagnut&#39;sja),загнуться (zagnut&#39;sja)
1221,shift3410,Polysemy,2,ACCEPTED,→,pine-tree,382,"horsetail, equisetum",1669,Russian,157,Russian,157,small pine,bottlebrush,sosenka,"sosenka, sosënka"
1236,shift0265,Polysemy,6,NEW,→,to fall down,2605,to happen,2735,Serbian,1093,Serbian,1093,to fall down,to happen,пасти (pasti),пасти (pasti)
1237,shift0265,Polysemy,7,NEW,→,to fall down,2605,to happen,2735,Croatian,812,Croatian,812,to fall down,to happen,pasti,pasti
1245,shift2244,Derivation,2,ACCEPTED,—,"to follow, go after smb.",2649,next,1860,Russian,157,Russian,157,to follow,next,следовать (sledovat&#39;),следующий (sledujuščij)
1255,shift2244,Derivation,12,NEW,→,"to follow, go after smb.",2649,next,1860,Serbian,1093,Serbian,1093,to go after smb.,next,следити (slediti),следећи (sledeći)
1256,shift2244,Derivation,13,NEW,→,"to follow, go after smb.",2649,next,1860,Croatian,812,Croatian,812,to go after smb.,next,slijediti,sljedeći
1265,shift3604,Polysemy,1,ACCEPTED,→,stepson,4262,sucker (botany),4320,Russian,157,Russian,157,step son,"offspring, sucker (botanic)",pasynok,pasynok
1266,shift8156,Motivation,1,ACCEPTED,→,linden,218,June,1200,Croatian,812,Croatian,812,linden,June,lȉpa,lȋpanj
1283,shift1849,Derivation,1,ACCEPTED,→,to stand,3211,"to inhabit, live",2793,Russian,157,Russian,157,to stand,"to inhabit, live",стоять (stojat&#39;),постоялец (postojalec)
1284,shift1849,Polysemy,2,NEW,→,to stand,3211,"to inhabit, live",2793,Croatian,812,Croatian,812,to stand,"to inhabit, live",stajati,stajati
1286,shift8176,Motivation,2,ACCEPTED,→,tobacco pipe,3392,mock-orange,687,Russian,157,Russian,157,"smoking pipe with a long hollow stem,",mock-orange,чубук,чубушник
1290,shift8394,Polysemy,1,ACCEPTED,—,old (vs. new),4532,historical tale,1631,Russian,157,Russian,157,old (vs. new),(dialect) bylina (traditional East Slavic oral epic narrative poem),старый,старина
1293,shift7705,Derivation,2,NEW,→,copper,1093,Anguis fragilis,1998,Russian,157,Russian,157,copper,Anguis fragilis,медь,медяница
1318,shift0354,Polysemy,19,NEW,—,to strew,3233,to pour,2993,Serbian,1093,Serbian,1093,to strew,to pour,сипати (sipati),сипати (sipati)
1327,shift8120,Motivation,1,ACCEPTED,→,sea,3970,guinea pig (Cavia porcellus),860,Russian,157,Russian,157,"sea (adj., fem.)",guinea pig (Cavia porcellus),морская,морская свинка
1329,shift8120,Motivation,3,ACCEPTED,→,sea,3970,guinea pig (Cavia porcellus),860,Bulgarian,110,Bulgarian,110,"sea (adj., neuter)",guinea pig (Cavia porcellus),морско,морско свинче
1330,shift8120,Derivation,4,ACCEPTED,→,sea,3970,guinea pig (Cavia porcellus),860,Czech,174,Czech,174,sea,guinea pig (Cavia porcellus),moře,morče
1333,shift8120,Motivation,7,ACCEPTED,→,sea,3970,guinea pig (Cavia porcellus),860,Slovenian,190,Slovenian,190,sea (adj.),guinea pig (Cavia porcellus),mórski,mórski prašȋčək
1334,shift8120,Derivation,8,ACCEPTED,→,sea,3970,guinea pig (Cavia porcellus),860,Slovak,234,Slovak,234,sea,guinea pig (Cavia porcellus),more,morča
1335,shift8120,Motivation,9,ACCEPTED,→,sea,3970,guinea pig (Cavia porcellus),860,Polish,171,Polish,171,"sea (adj., fem.)",guinea pig (Cavia porcellus),morska,świnka morska
1340,shift8120,Motivation,14,ACCEPTED,→,sea,3970,guinea pig (Cavia porcellus),860,Belarusan,242,Belarusan,242,"sea (adj., fem.)",guinea pig (Cavia porcellus),марская,марская свiнка
1341,shift8120,Motivation,15,ACCEPTED,→,sea,3970,guinea pig (Cavia porcellus),860,Ukrainian,138,Ukrainian,138,"sea (adj., fem.)",guinea pig (Cavia porcellus),морська,морська свинка
1342,shift8120,Motivation,16,NEW,→,sea,3970,guinea pig (Cavia porcellus),860,Serbian,1093,Serbian,1093,sea,guinea pig (Cavia porcellus),море (more),"заморче (zamorče), заморчад (zamorčad)"
1343,shift8120,Motivation,17,NEW,→,sea,3970,guinea pig (Cavia porcellus),860,Serbian,1093,Serbian,1093,sea,guinea pig (Cavia porcellus),море (more),морско прасе (morsko prase)
1344,shift8120,Motivation,18,NEW,→,sea,3970,guinea pig (Cavia porcellus),860,Croatian,812,Croatian,812,sea,guinea pig (Cavia porcellus),more,"zamorče, zamorčad"
1345,shift8120,Motivation,19,NEW,→,sea,3970,guinea pig (Cavia porcellus),860,Croatian,812,Croatian,812,sea,guinea pig (Cavia porcellus),more,morsko prase
1348,shift1328,Derivation,1,ACCEPTED,→,"to end, finish",2577,to die,2517,Russian,157,Russian,157,to finish,to die,кончить,скончаться
1360,shift7900,Polysemy,1,ACCEPTED,→,different,4432,excellent,3880,Russian,157,Russian,157,different,excellent,отличный,отличный
1361,shift7900,Polysemy,2,ACCEPTED,→,different,4432,excellent,3880,Russian,157,Russian,157,(Middle Russian) different,excellent,отменный,отменный
1363,shift7900,Polysemy,4,ACCEPTED,→,different,4432,excellent,3880,Ukrainian,138,Ukrainian,138,different,excellent,відмінний,відмінний
